DATE, NASDAQ100 
9/25/2018," 7,563 "
9/26/2018," 7,563 "
9/27/2018," 7,630 "
9/28/2018," 7,628 "
10/1/2018," 7,645 "
10/2/2018," 7,628 "
10/3/2018," 7,637 "
10/4/2018," 7,490 "
10/5/2018," 7,399 "
10/8/2018," 7,353 "
10/9/2018," 7,372 "
10/10/2018," 7,044 "
10/11/2018," 6,964 "
10/12/2018," 7,157 "
10/15/2018," 7,069 "
10/16/2018," 7,276 "
10/17/2018," 7,279 "
10/18/2018," 7,116 "
10/19/2018," 7,107 "
10/22/2018," 7,141 "
10/23/2018," 7,119 "
10/24/2018," 6,789 "
10/25/2018," 7,016 "
10/26/2018," 6,852 "
10/29/2018," 6,714 "
10/30/2018," 6,810 "
10/31/2018," 6,967 "
11/1/2018," 7,069 "
11/2/2018," 6,965 "
11/5/2018," 6,937 "
11/6/2018," 6,989 "
11/7/2018," 7,203 "
11/8/2018," 7,159 "
11/9/2018," 7,039 "
11/12/2018," 6,829 "
11/13/2018," 6,831 "
11/14/2018," 6,770 "
11/15/2018," 6,890 "
11/16/2018," 6,867 "
11/19/2018," 6,643 "
11/20/2018," 6,527 "
11/21/2018," 6,576 "
11/22/2018,
11/23/2018," 6,527 "
11/26/2018," 6,678 "
11/27/2018," 6,701 "
11/28/2018," 6,913 "
11/29/2018," 6,892 "
11/30/2018," 6,949 "
12/3/2018," 7,062 "
12/4/2018," 6,795 "
12/5/2018,
12/6/2018," 6,839 "
12/7/2018," 6,613 "
12/10/2018," 6,683 "
12/11/2018," 6,704 "
12/12/2018," 6,764 "
12/13/2018," 6,768 "
12/14/2018," 6,595 "
12/17/2018," 6,448 "
12/18/2018," 6,492 "
12/19/2018," 6,343 "
12/20/2018," 6,243 "
12/21/2018," 6,047 "
12/24/2018," 5,899 "
12/25/2018,
12/26/2018," 6,263 "
12/27/2018," 6,288 "
12/28/2018," 6,285 "
12/31/2018," 6,330 "
1/1/2019,
1/2/2019," 6,361 "
1/3/2019," 6,147 "
1/4/2019," 6,423 "
1/7/2019," 6,488 "
1/8/2019," 6,552 "
1/9/2019," 6,601 "
1/10/2019," 6,621 "
1/11/2019," 6,601 "
1/14/2019," 6,541 "
1/15/2019," 6,670 "
1/16/2019," 6,669 "
1/17/2019," 6,718 "
1/18/2019," 6,785 "
1/21/2019,
1/22/2019," 6,647 "
1/23/2019," 6,659 "
1/24/2019," 6,703 "
1/25/2019," 6,787 "
1/28/2019," 6,697 "
1/29/2019," 6,633 "
1/30/2019," 6,808 "
1/31/2019," 6,907 "
2/1/2019," 6,876 "
2/4/2019," 6,960 "
2/5/2019," 7,024 "
2/6/2019," 6,998 "
2/7/2019," 6,905 "
2/8/2019," 6,913 "
2/11/2019," 6,909 "
2/12/2019," 7,015 "
2/13/2019," 7,016 "
2/14/2019," 7,022 "
2/15/2019," 7,055 "
2/18/2019,
2/19/2019," 7,067 "
2/20/2019," 7,062 "
2/21/2019," 7,035 "
2/22/2019," 7,091 "
2/25/2019," 7,115 "
2/26/2019," 7,123 "
2/27/2019," 7,117 "
2/28/2019," 7,098 "
3/1/2019," 7,152 "
3/4/2019," 7,151 "
3/5/2019," 7,157 "
3/6/2019," 7,112 "
3/7/2019," 7,027 "
3/8/2019," 7,016 "
3/11/2019," 7,164 "
3/12/2019," 7,201 "
3/13/2019," 7,257 "
3/14/2019," 7,243 "
3/15/2019," 7,307 "
3/18/2019," 7,326 "
3/19/2019," 7,349 "
3/20/2019," 7,381 "
3/21/2019," 7,493 "
3/22/2019," 7,326 "
3/25/2019," 7,317 "
3/26/2019," 7,351 "
3/27/2019," 7,308 "
3/28/2019," 7,320 "
3/29/2019," 7,379 "
4/1/2019," 7,478 "
4/2/2019," 7,500 "
4/3/2019," 7,545 "
4/4/2019," 7,541 "
4/5/2019," 7,579 "
4/8/2019," 7,600 "
4/9/2019," 7,568 "
4/10/2019," 7,611 "
4/11/2019," 7,595 "
4/12/2019," 7,628 "
4/15/2019," 7,629 "
4/16/2019," 7,655 "
4/17/2019," 7,681 "
4/18/2019," 7,690 "
4/19/2019," 7,690 "
4/22/2019," 7,713 "
4/23/2019," 7,811 "
4/24/2019," 7,784 "
4/25/2019," 7,817 "
4/26/2019," 7,827 "
4/29/2019," 7,839 "
4/30/2019," 7,781 "
5/1/2019," 7,752 "
5/2/2019," 7,724 "
5/3/2019," 7,846 "
5/6/2019," 7,794 "
5/7/2019," 7,640 "
5/8/2019," 7,618 "
5/9/2019," 7,583 "
5/10/2019," 7,587 "
5/13/2019," 7,324 "
5/14/2019," 7,402 "
5/15/2019," 7,503 "
5/16/2019," 7,580 "
5/17/2019," 7,504 "
5/20/2019," 7,377 "
5/21/2019," 7,451 "
5/22/2019," 7,421 "
5/23/2019," 7,308 "
5/24/2019," 7,301 "
5/27/2019,
5/28/2019," 7,278 "
5/29/2019," 7,217 "
5/30/2019," 7,245 "
5/31/2019," 7,128 "
6/3/2019," 6,978 "
6/4/2019," 7,167 "
6/5/2019," 7,221 "
6/6/2019," 7,276 "
6/7/2019," 7,417 "
6/10/2019," 7,502 "
6/11/2019," 7,514 "
6/12/2019," 7,472 "
6/13/2019," 7,511 "
6/14/2019," 7,479 "
6/17/2019," 7,527 "
6/18/2019," 7,635 "
6/19/2019," 7,668 "
6/20/2019," 7,738 "
6/21/2019," 7,729 "
6/24/2019," 7,723 "
6/25/2019," 7,592 "
6/26/2019," 7,627 "
6/27/2019," 7,657 "
6/28/2019," 7,671 "
7/1/2019," 7,768 "
7/2/2019," 7,800 "
7/3/2019," 7,858 "
7/4/2019,
7/5/2019," 7,841 "
7/8/2019," 7,786 "
7/9/2019," 7,827 "
7/10/2019," 7,903 "
7/11/2019," 7,897 "
7/12/2019," 7,943 "
7/15/2019," 7,967 "
7/16/2019," 7,927 "
7/17/2019," 7,889 "
7/18/2019," 7,904 "
7/19/2019," 7,835 "
7/22/2019," 7,905 "
7/23/2019," 7,955 "
7/24/2019," 8,011 "
7/25/2019," 7,930 "
7/26/2019," 8,017 "
7/29/2019," 7,989 "
7/30/2019," 7,952 "
7/31/2019," 7,849 "
8/1/2019," 7,801 "
8/2/2019," 7,693 "
8/5/2019," 7,416 "
8/6/2019," 7,521 "
8/7/2019," 7,552 "
8/8/2019," 7,725 "
8/9/2019," 7,646 "
8/12/2019," 7,562 "
8/13/2019," 7,728 "
8/14/2019," 7,490 "
8/15/2019," 7,485 "
8/16/2019," 7,604 "
8/19/2019," 7,719 "
8/20/2019," 7,664 "
8/21/2019," 7,733 "
8/22/2019," 7,707 "
8/23/2019," 7,465 "
8/26/2019," 7,575 "
8/27/2019," 7,566 "
8/28/2019," 7,588 "
8/29/2019," 7,702 "
8/30/2019," 7,691 "
9/2/2019,
9/3/2019," 7,610 "
9/4/2019," 7,719 "
9/5/2019," 7,863 "
9/6/2019," 7,853 "
9/9/2019," 7,832 "
9/10/2019," 7,815 "
9/11/2019," 7,888 "
9/12/2019," 7,917 "
9/13/2019," 7,893 "
9/16/2019," 7,852 "
9/17/2019," 7,889 "
9/18/2019," 7,889 "
9/19/2019," 7,902 "
9/20/2019," 7,824 "
9/23/2019," 7,819 "
9/24/2019," 7,710 "
9/25/2019," 7,804 "
9/26/2019," 7,772 "
9/27/2019," 7,682 "
9/30/2019," 7,749 "
10/1/2019," 7,684 "
10/2/2019," 7,551 "
10/3/2019," 7,638 "
10/4/2019," 7,754 "
10/7/2019," 7,725 "
10/8/2019," 7,604 "
10/9/2019," 7,691 "
10/10/2019," 7,740 "
10/11/2019," 7,844 "
10/14/2019," 7,842 "
10/15/2019," 7,943 "
10/16/2019," 7,920 "
10/17/2019," 7,942 "
10/18/2019," 7,868 "
10/21/2019," 7,940 "
10/22/2019," 7,875 "
10/23/2019," 7,889 "
10/24/2019," 7,967 "
10/25/2019," 8,029 "
10/28/2019," 8,111 "
10/29/2019," 8,048 "
10/30/2019," 8,083 "
10/31/2019," 8,084 "
11/1/2019," 8,161 "
11/4/2019," 8,211 "
11/5/2019," 8,210 "
11/6/2019," 8,196 "
11/7/2019," 8,220 "
11/8/2019," 8,256 "
11/11/2019," 8,242 "
11/12/2019," 8,264 "
11/13/2019," 8,260 "
11/14/2019," 8,258 "
11/15/2019," 8,316 "
11/18/2019," 8,328 "
11/19/2019," 8,339 "
11/20/2019," 8,284 "
11/21/2019," 8,266 "
11/22/2019," 8,272 "
11/25/2019," 8,372 "
11/26/2019," 8,386 "
11/27/2019," 8,445 "
11/28/2019,
11/29/2019," 8,404 "
12/2/2019," 8,309 "
12/3/2019," 8,255 "
12/4/2019," 8,297 "
12/5/2019," 8,308 "
12/6/2019," 8,397 "
12/9/2019," 8,363 "
12/10/2019," 8,354 "
12/11/2019," 8,403 "
12/12/2019," 8,467 "
12/13/2019," 8,488 "
12/16/2019," 8,570 "
12/17/2019," 8,576 "
12/18/2019," 8,581 "
12/19/2019," 8,641 "
12/20/2019," 8,678 "
12/23/2019," 8,696 "
12/24/2019," 8,700 "
12/25/2019,
12/26/2019," 8,778 "
12/27/2019," 8,771 "
12/30/2019," 8,710 "
12/31/2019," 8,733 "
1/1/2020,
1/2/2020," 8,872 "
1/3/2020," 8,794 "
1/6/2020," 8,849 "
1/7/2020," 8,846 "
1/8/2020," 8,912 "
1/9/2020," 8,990 "
1/10/2020," 8,967 "
1/13/2020," 9,071 "
1/14/2020," 9,033 "
1/15/2020," 9,036 "
1/16/2020," 9,125 "
1/17/2020," 9,174 "
1/20/2020,
1/21/2020," 9,167 "
1/22/2020," 9,189 "
1/23/2020," 9,217 "
1/24/2020," 9,141 "
1/27/2020," 8,952 "
1/28/2020," 9,091 "
1/29/2020," 9,102 "
1/30/2020," 9,136 "
1/31/2020," 8,992 "
2/3/2020," 9,126 "
2/4/2020," 9,334 "
2/5/2020," 9,367 "
2/6/2020," 9,446 "
2/7/2020," 9,401 "
2/10/2020," 9,517 "
2/11/2020," 9,518 "
2/12/2020," 9,613 "
2/13/2020," 9,596 "
2/14/2020," 9,624 "
2/17/2020,
2/18/2020," 9,630 "
2/19/2020," 9,719 "
2/20/2020," 9,628 "
2/21/2020," 9,447 "
